id,area,section,level,question
5270,Backend,Backend / Node.js API,Junior,Приведите пример реализации SSE.
5271,Backend,Backend / Node.js API,Junior,Как работает webhooks в Node.js?
5272,Backend,Backend / Node.js API,Junior,Когда использовать file uploads?
5273,Backend,Backend / Node.js API,Junior,Какие ошибки бывают при использовании rate limiting?
5274,Backend,Backend / Node.js API,Junior,Как протестировать retries?
5275,Backend,Backend / Node.js API,Junior,Как оптимизировать timeouts?
5276,Backend,Backend / Node.js API,Junior,Как circuit breaker ведёт себя под нагрузкой?
5277,Backend,Backend / Node.js API,Junior,Как безопасно использовать request tracing?
5278,Backend,Backend / Node.js API,Junior,Сравните error handling с альтернативой.
5279,Backend,Backend / Node.js API,Junior,Как отлаживать API gateways в production?
5280,Backend,Backend / Node.js API,Junior,Приведите пример реализации BFF.
5281,Backend,Backend / Node.js API,Junior,Как работает event loop в Node.js?
5282,Backend,Backend / Node.js API,Junior,Когда использовать libuv?
5283,Backend,Backend / Node.js API,Junior,Какие ошибки бывают при использовании streams?
5284,Backend,Backend / Node.js API,Junior,Как протестировать backpressure?
5285,Backend,Backend / Node.js API,Junior,Как оптимизировать buffers?
5286,Backend,Backend / Node.js API,Junior,Как worker threads ведёт себя под нагрузкой?
5287,Backend,Backend / Node.js API,Junior,Как безопасно использовать child processes?
5288,Backend,Backend / Node.js API,Junior,Сравните cluster с альтернативой.
5289,Backend,Backend / Node.js API,Junior,Как отлаживать graceful shutdown в production?
5290,Backend,Backend / Node.js API,Junior,Приведите пример реализации middleware.
5291,Backend,Backend / Node.js API,Junior,Как работает routing в Node.js?
5292,Backend,Backend / Node.js API,Junior,Когда использовать validation?
5293,Backend,Backend / Node.js API,Junior,Какие ошибки бывают при использовании serialization?
5294,Backend,Backend / Node.js API,Junior,Как протестировать logging?
5295,Backend,Backend / Node.js API,Junior,Как оптимизировать configuration?
5296,Backend,Backend / Node.js API,Junior,Как environment variables ведёт себя под нагрузкой?
5297,Backend,Backend / Node.js API,Junior,Как безопасно использовать health checks?
5298,Backend,Backend / Node.js API,Junior,Сравните REST с альтернативой.
5299,Backend,Backend / Node.js API,Junior,Как отлаживать HTTP methods в production?
5300,Backend,Backend / Node.js API,Junior,Приведите пример реализации status codes.
5301,Backend,Backend / Node.js API,Middle,Как работает idempotency в Node.js?
5302,Backend,Backend / Node.js API,Middle,Когда использовать pagination?
5303,Backend,Backend / Node.js API,Middle,Какие ошибки бывают при использовании filtering?
5304,Backend,Backend / Node.js API,Middle,Как протестировать sorting?
5305,Backend,Backend / Node.js API,Middle,Как оптимизировать versioning?
5306,Backend,Backend / Node.js API,Middle,Как OpenAPI ведёт себя под нагрузкой?
5307,Backend,Backend / Node.js API,Middle,Как безопасно использовать GraphQL?
5308,Backend,Backend / Node.js API,Middle,Сравните gRPC с альтернативой.
5309,Backend,Backend / Node.js API,Middle,Как отлаживать WebSockets в production?
5310,Backend,Backend / Node.js API,Middle,Приведите пример реализации SSE.
5311,Backend,Backend / Node.js API,Middle,Как работает webhooks в Node.js?
5312,Backend,Backend / Node.js API,Middle,Когда использовать file uploads?
5313,Backend,Backend / Node.js API,Middle,Какие ошибки бывают при использовании rate limiting?
5314,Backend,Backend / Node.js API,Middle,Как протестировать retries?
5315,Backend,Backend / Node.js API,Middle,Как оптимизировать timeouts?
5316,Backend,Backend / Node.js API,Middle,Как circuit breaker ведёт себя под нагрузкой?
5317,Backend,Backend / Node.js API,Middle,Как безопасно использовать request tracing?
5318,Backend,Backend / Node.js API,Middle,Сравните error handling с альтернативой.
5319,Backend,Backend / Node.js API,Middle,Как отлаживать API gateways в production?
5320,Backend,Backend / Node.js API,Middle,Приведите пример реализации BFF.
5321,Backend,Backend / Node.js API,Middle,Как работает event loop в Node.js?
5322,Backend,Backend / Node.js API,Middle,Когда использовать libuv?
5323,Backend,Backend / Node.js API,Middle,Какие ошибки бывают при использовании streams?
5324,Backend,Backend / Node.js API,Middle,Как протестировать backpressure?
5325,Backend,Backend / Node.js API,Middle,Как оптимизировать buffers?
5326,Backend,Backend / Node.js API,Middle,Как worker threads ведёт себя под нагрузкой?
5327,Backend,Backend / Node.js API,Middle,Как безопасно использовать child processes?
